År,Måned,Dag,Tid,Volum totalt,Lufttemperatur,Relativ luftfuktighet,Lufttrykk
2018,8,3,21,66,16.6,89.0,1011.3
2018,8,3,22,80,16.8,86.0,1011.3
2018,8,3,23,44,16.4,88.0,1011.1
2018,8,4,0,38,16.0,91.0,1011.1
2018,8,4,1,43,15.9,93.0,1010.8
2018,8,4,2,29,16.0,93.0,1010.6
2018,8,4,3,19,15.9,93.0,1010.3
2018,8,4,4,40,15.7,94.0,1010.3
2018,8,4,5,30,15.7,93.0,1010.3
2018,8,4,6,67,15.7,94.0,1010.5
2018,8,4,7,97,15.4,93.0,1010.8
2018,8,4,8,144,16.0,87.0,1011.1
2018,8,4,9,192,16.0,84.0,1011.3
2018,8,4,10,230,16.6,83.0,1011.3
2018,8,4,11,238,15.2,85.0,1011.6
2018,8,4,12,271,14.8,92.0,1012.0
2018,8,4,13,268,13.7,93.0,1012.2
2018,8,4,14,260,13.4,91.0,1012.2
2018,8,4,15,256,14.6,83.0,1011.8
2018,8,4,16,229,13.5,90.0,1012.2
2018,8,4,17,197,13.6,89.0,1011.6
2018,8,4,18,157,14.2,76.0,1011.6
2018,8,4,19,133,13.9,78.0,1011.5
2018,8,4,20,117,13.8,80.0,1011.5
2018,8,4,21,97,13.3,85.0,1011.1
2018,8,4,22,96,12.5,88.0,1011.3
2018,8,4,23,58,12.4,88.0,1010.8
2018,8,5,0,68,11.8,91.0,1010.5
2018,8,5,1,78,12.2,92.0,1010.3
2018,8,5,2,42,12.5,92.0,1010.0
2018,8,5,3,22,12.3,90.0,1009.6
2018,8,5,4,19,12.4,90.0,1009.3
2018,8,5,5,23,11.8,92.0,1009.5
2018,8,5,6,38,12.2,93.0,1009.6
2018,8,5,7,63,12.9,90.0,1010.0
2018,8,5,8,124,13.6,76.0,1010.3
2018,8,5,9,163,13.9,72.0,1010.6
2018,8,5,10,252,13.9,68.0,1011.0
2018,8,5,11,242,14.4,68.0,1011.0
2018,8,5,12,290,14.8,65.0,1011.1
2018,8,5,13,297,13.2,81.0,1011.6
2018,8,5,14,323,13.7,73.0,1011.5
2018,8,5,15,280,13.6,73.0,1011.6
2018,8,5,16,255,13.4,77.0,1011.5
2018,8,5,17,311,12.9,82.0,1011.5
2018,8,5,18,246,13.2,78.0,1011.1
2018,8,5,19,172,12.9,78.0,1011.1
2018,8,5,20,120,12.7,82.0,1011.1
2018,8,5,21,70,12.4,85.0,1010.6
2018,8,5,22,58,12.0,88.0,1010.8
2018,8,5,23,24,11.7,87.0,1010.6
2018,8,6,0,21,11.3,88.0,1010.1
2018,8,6,1,32,11.5,86.0,1009.6
2018,8,6,2,17,11.8,85.0,1009.1
2018,8,6,3,33,12.4,81.0,1008.6
2018,8,6,4,140,12.3,81.0,1008.1
2018,8,6,5,266,12.6,78.0,1007.6
2018,8,6,6,455,12.4,81.0,1007.3
2018,8,6,7,377,12.1,86.0,1006.6
2018,8,6,8,370,12.2,90.0,1006.3
2018,8,6,9,387,12.6,88.0,1005.6
2018,8,6,10,390,13.7,86.0,1004.9
2018,8,6,11,378,13.5,83.0,1004.7
2018,8,6,12,449,13.7,86.0,1004.1
2018,8,6,13,527,14.8,79.0,1003.9
2018,8,6,14,471,14.3,86.0,1003.7
2018,8,6,15,286,14.8,84.0,1003.9
2018,8,6,16,316,14.7,85.0,1003.7
2018,8,6,17,204,14.4,90.0,1003.4
2018,8,6,18,198,14.2,92.0,1003.4
2018,8,6,19,224,14.7,93.0,1003.6
2018,8,6,20,128,15.1,91.0,1003.4
2018,8,6,21,82,15.3,90.0,1003.7
2018,8,6,22,51,15.3,92.0,1004.1
2018,8,6,23,32,15.7,91.0,1004.4
2018,8,7,0,24,15.6,90.0,1004.1
2018,8,7,1,20,15.6,91.0,1004.1
2018,8,7,2,15,15.7,91.0,1003.7
2018,8,7,3,28,16.2,86.0,1003.2
2018,8,7,4,164,16.3,84.0,1003.4
2018,8,7,5,308,16.3,85.0,1003.4
2018,8,7,6,420,16.2,85.0,1003.6
2018,8,7,7,399,16.2,86.0,1003.6
2018,8,7,8,320,16.9,85.0,1003.6
2018,8,7,9,379,17.2,83.0,1003.4
2018,8,7,10,394,18.4,78.0,1003.1
2018,8,7,11,422,19.6,71.0,1002.9
2018,8,7,12,466,20.1,69.0,1003.1
2018,8,7,13,534,20.2,67.0,1002.9
2018,8,7,14,449,20.6,67.0,1002.7
2018,8,7,15,339,19.8,74.0,1002.7
2018,8,7,16,298,18.9,80.0,1002.6
2018,8,7,17,236,18.8,79.0,1002.0
2018,8,7,18,248,18.8,79.0,1001.7
2018,8,7,19,172,18.6,80.0,1001.7
2018,8,7,20,129,18.4,83.0,1001.4
2018,8,7,21,76,18.1,85.0,1001.0
2018,8,7,22,71,18.2,85.0,1000.5
2018,8,7,23,26,18.4,83.0,1000.2
2018,8,8,0,20,19.0,78.0,999.7
2018,8,8,1,39,18.6,78.0,998.8
2018,8,8,2,54,17.9,80.0,998.3
2018,8,8,3,48,20.0,61.0,997.7
2018,8,8,4,149,20.2,55.0,997.3
2018,8,8,5,290,17.9,78.0,997.0
2018,8,8,6,411,18.0,81.0,996.7
2018,8,8,7,413,20.2,62.0,996.8
2018,8,8,8,373,20.8,60.0,996.8
2018,8,8,9,342,20.4,62.0,997.0
2018,8,8,10,423,20.3,63.0,997.0
2018,8,8,11,410,20.4,63.0,996.8
2018,8,8,12,484,20.2,66.0,997.2
2018,8,8,13,551,20.2,66.0,997.0
2018,8,8,14,500,18.5,76.0,997.5
2018,8,8,15,396,16.5,90.0,997.7
2018,8,8,16,285,14.7,93.0,998.2
2018,8,8,17,257,13.8,92.0,998.5
2018,8,8,18,235,13.5,92.0,998.8
2018,8,8,19,183,12.8,90.0,999.9
2018,8,8,20,323,13.1,88.0,1000.9
2018,8,8,21,186,13.6,89.0,1001.7
2018,8,8,22,119,13.7,89.0,1002.4
2018,8,8,23,51,13.7,90.0,1002.7
2018,8,9,0,37,13.6,90.0,1003.2
2018,8,9,1,44,13.6,91.0,1003.2
2018,8,9,2,40,13.6,90.0,1003.6
2018,8,9,3,36,13.6,88.0,1003.7
2018,8,9,4,153,13.8,85.0,1004.1
2018,8,9,5,304,13.9,85.0,1003.9
2018,8,9,6,413,14.4,80.0,1004.4
2018,8,9,7,392,14.8,80.0,1004.6
2018,8,9,8,391,15.6,74.0,1005.1
2018,8,9,9,412,16.3,74.0,1005.4
2018,8,9,10,441,16.4,72.0,1005.9
2018,8,9,11,442,17.1,68.0,1006.1
2018,8,9,12,502,17.5,63.0,1006.8
2018,8,9,13,577,17.2,64.0,1007.1
2018,8,9,14,462,17.0,66.0,1007.1
2018,8,9,15,370,16.9,62.0,1007.3
2018,8,9,16,308,16.7,60.0,1007.3
2018,8,9,17,251,16.6,61.0,1007.4
2018,8,9,18,214,16.4,63.0,1007.1
2018,8,9,19,185,16.1,66.0,1006.9
2018,8,9,20,162,15.1,75.0,1006.8
2018,8,9,21,103,14.8,77.0,1006.3
2018,8,9,22,63,14.8,78.0,1006.4
2018,8,9,23,35,14.5,82.0,1005.4
2018,8,10,0,38,14.8,76.0,1004.2
2018,8,10,1,25,14.5,77.0,1003.6
2018,8,10,2,29,13.9,79.0,1002.9
2018,8,10,3,32,13.5,83.0,1001.2
2018,8,10,4,152,13.1,85.0,1000.4
2018,8,10,5,290,12.8,89.0,1000.0
2018,8,10,6,479,12.4,92.0,999.5
2018,8,10,7,421,12.5,92.0,998.8
2018,8,10,8,422,12.6,93.0,998.0
2018,8,10,9,414,12.7,92.0,997.5
2018,8,10,10,424,12.7,93.0,997.3
2018,8,10,11,497,13.4,92.0,997.5
2018,8,10,12,568,13.7,92.0,997.7
2018,8,10,13,695,12.6,89.0,998.5
2018,8,10,14,524,12.3,90.0,999.9
2018,8,10,15,397,12.6,91.0,1000.7
2018,8,10,16,322,12.7,92.0,1001.7
2018,8,10,17,295,12.9,92.0,1002.6
2018,8,10,18,246,13.0,91.0,1003.6
2018,8,10,19,180,13.7,84.0,1004.4
2018,8,10,20,150,13.6,82.0,1005.1
2018,8,10,21,118,13.4,82.0,1005.9
2018,8,10,22,84,12.5,84.0,1006.3
2018,8,10,23,46,13.1,83.0,1006.8
2018,8,11,0,41,12.7,80.0,1007.3
2018,8,11,1,47,12.2,84.0,1007.4
2018,8,11,2,34,11.5,87.0,1007.8
2018,8,11,3,17,11.4,88.0,1007.9
2018,8,11,4,41,11.0,91.0,1007.9
2018,8,11,5,55,10.9,90.0,1008.1
2018,8,11,6,78,11.0,91.0,1008.4
2018,8,11,7,112,11.0,92.0,1008.6
2018,8,11,8,187,12.6,88.0,1008.6
2018,8,11,9,248,13.4,71.0,1008.6
2018,8,11,10,302,13.7,66.0,1008.6
2018,8,11,11,326,12.6,80.0,1009.0
2018,8,11,12,337,14.7,64.0,1008.6
2018,8,11,13,338,14.8,58.0,1008.6
2018,8,11,14,323,14.8,61.0,1008.6
2018,8,11,15,269,14.9,61.0,1008.4
2018,8,11,16,254,15.1,57.0,1008.4
2018,8,11,17,223,14.7,62.0,1008.3
2018,8,11,18,175,14.4,60.0,1008.3
2018,8,11,19,174,13.6,67.0,1008.4
2018,8,11,20,123,13.0,68.0,1008.6
2018,8,11,21,119,12.5,71.0,1008.4
2018,8,11,22,111,11.6,76.0,1008.1
2018,8,11,23,59,11.2,78.0,1007.8
2018,8,12,0,54,10.8,82.0,1007.6
2018,8,12,1,66,10.1,85.0,1007.4
2018,8,12,2,37,10.3,87.0,1007.1
2018,8,12,3,23,10.2,86.0,1006.9
2018,8,12,4,32,10.6,88.0,1006.4
2018,8,12,5,21,11.1,88.0,1006.4
2018,8,12,6,53,11.0,89.0,1006.6
2018,8,12,7,115,12.5,75.0,1006.4
2018,8,12,8,179,12.9,74.0,1006.4
2018,8,12,9,204,14.7,57.0,1006.3
2018,8,12,10,288,14.3,57.0,1006.3
2018,8,12,11,331,14.8,60.0,1006.3
2018,8,12,12,343,14.5,60.0,1006.3
2018,8,12,13,328,15.4,56.0,1005.8
2018,8,12,14,377,15.8,56.0,1005.6
2018,8,12,15,316,16.3,53.0,1005.2
2018,8,12,16,286,16.2,56.0,1005.1
2018,8,12,17,319,15.9,60.0,1004.7
2018,8,12,18,291,15.8,59.0,1004.7
2018,8,12,19,227,15.3,63.0,1004.9
2018,8,12,20,147,14.4,68.0,1005.1
2018,8,12,21,85,13.2,71.0,1004.9
2018,8,12,22,51,13.2,74.0,1004.7
2018,8,12,23,33,12.1,79.0,1004.6
2018,8,13,0,25,11.1,82.0,1004.4
2018,8,13,1,18,10.8,84.0,1004.1
2018,8,13,2,11,10.4,85.0,1003.9
2018,8,13,3,33,9.9,85.0,1003.6
2018,8,13,4,177,9.6,85.0,1003.7
2018,8,13,5,338,9.5,86.0,1003.7
2018,8,13,6,513,11.4,76.0,1003.7
2018,8,13,7,424,14.7,68.0,1004.1
2018,8,13,8,388,15.0,65.0,1004.1
2018,8,13,9,356,16.6,53.0,1003.7
2018,8,13,10,424,17.1,50.0,1003.6
2018,8,13,11,431,17.7,47.0,1003.7
2018,8,13,12,543,18.7,40.0,1003.7
2018,8,13,13,609,18.5,42.0,1003.7
2018,8,13,14,544,18.3,51.0,1003.6
2018,8,13,15,359,18.0,51.0,1003.2
2018,8,13,16,306,18.5,45.0,1003.1
2018,8,13,17,280,18.2,46.0,1002.7
2018,8,13,18,265,17.8,45.0,1002.6
2018,8,13,19,203,16.7,55.0,1002.9
2018,8,13,20,180,15.4,64.0,1002.9
2018,8,13,21,103,14.8,68.0,1002.7
2018,8,13,22,51,13.7,67.0,1002.4
2018,8,13,23,29,13.0,72.0,1002.6
2018,8,14,0,26,12.3,74.0,1002.9
2018,8,14,1,35,11.7,76.0,1002.9
2018,8,14,2,32,11.7,74.0,1002.6
2018,8,14,3,31,11.6,75.0,1002.6
2018,8,14,4,183,11.2,76.0,1002.4
2018,8,14,5,358,10.9,77.0,1002.4
2018,8,14,6,531,12.6,72.0,1002.4
2018,8,14,7,417,13.5,65.0,1002.2
2018,8,14,8,391,16.5,51.0,1002.4
2018,8,14,9,397,18.7,50.0,1002.4
2018,8,14,10,419,19.1,45.0,1002.4
2018,8,14,11,477,18.7,44.0,1002.4
2018,8,14,12,487,19.0,51.0,1002.4
2018,8,14,13,596,18.2,57.0,1002.6
2018,8,14,14,519,18.8,53.0,1002.6
2018,8,14,15,346,18.4,49.0,1002.6
2018,8,14,16,320,17.3,53.0,1002.7
2018,8,14,17,287,16.8,54.0,1003.1
2018,8,14,18,258,16.0,56.0,1003.1
2018,8,14,19,212,15.5,64.0,1003.1
2018,8,14,20,144,15.2,69.0,1003.1
2018,8,14,21,99,14.9,73.0,1003.2
2018,8,14,22,96,15.0,76.0,1002.9
2018,8,14,23,57,15.0,77.0,1002.6
2018,8,15,0,47,14.2,81.0,1002.6
2018,8,15,1,38,14.2,87.0,1002.2
2018,8,15,2,28,14.7,83.0,1002.0
2018,8,15,3,34,13.7,90.0,1001.5
2018,8,15,4,166,14.7,85.0,1001.5
2018,8,15,5,375,14.3,88.0,1001.5
2018,8,15,6,553,14.2,89.0,1001.7
2018,8,15,7,409,14.3,91.0,1001.7
2018,8,15,8,414,14.8,92.0,1001.9
2018,8,15,9,403,15.5,88.0,1002.0
2018,8,15,10,409,16.2,84.0,1001.7
2018,8,15,11,431,17.3,78.0,1001.5
2018,8,15,12,463,16.7,82.0,1001.4
2018,8,15,13,601,16.7,88.0,1002.2
2018,8,15,14,512,17.2,82.0,1002.4
2018,8,15,15,389,17.2,81.0,1001.7
2018,8,15,16,307,17.6,78.0,1000.9
2018,8,15,17,323,16.6,83.0,1000.2
2018,8,15,18,272,15.3,91.0,999.7
2018,8,15,19,169,16.0,92.0,999.4
2018,8,15,20,155,16.0,93.0,999.2
2018,8,15,21,103,16.2,93.0,999.2
2018,8,15,22,61,16.8,91.0,999.5
2018,8,15,23,53,17.1,88.0,999.7
2018,8,16,0,49,16.7,90.0,999.4
2018,8,16,1,36,16.7,91.0,998.8
2018,8,16,2,24,16.9,91.0,998.2
2018,8,16,3,29,15.4,89.0,998.0
2018,8,16,4,152,14.4,86.0,998.0
2018,8,16,5,368,13.3,91.0,997.5
2018,8,16,6,523,13.6,93.0,998.0
2018,8,16,7,404,13.8,93.0,998.3
2018,8,16,8,398,14.0,93.0,998.7
2018,8,16,9,397,14.4,93.0,998.8
2018,8,16,10,556,14.8,88.0,998.2
2018,8,16,11,717,14.5,90.0,997.8
2018,8,16,12,579,14.6,91.0,997.7
2018,8,16,13,613,15.0,93.0,997.2
2018,8,16,14,580,14.9,92.0,997.0
2018,8,16,15,394,15.1,93.0,996.8
2018,8,16,16,341,15.6,92.0,997.2
2018,8,16,17,293,15.3,91.0,997.0
2018,8,16,18,266,15.7,86.0,997.3
2018,8,16,19,201,15.4,83.0,997.5
2018,8,16,20,148,14.9,76.0,998.2
2018,8,16,21,84,14.4,79.0,998.8
2018,8,16,22,71,13.8,81.0,999.0
2018,8,16,23,61,13.3,83.0,999.5
2018,8,17,0,51,13.3,88.0,999.2
2018,8,17,1,48,13.1,85.0,999.4
2018,8,17,2,28,13.1,85.0,999.2
2018,8,17,3,41,13.4,86.0,999.4
2018,8,17,4,164,11.2,91.0,999.7
2018,8,17,5,348,11.4,90.0,1000.0
2018,8,17,6,569,12.1,85.0,1000.4
2018,8,17,7,433,13.6,79.0,1000.4
2018,8,17,8,387,13.7,81.0,1000.7
2018,8,17,9,412,12.8,83.0,1001.7
2018,8,17,10,465,12.7,87.0,1002.2
2018,8,17,11,459,13.7,89.0,1002.4
2018,8,17,12,546,13.5,83.0,1003.1
2018,8,17,13,623,12.9,82.0,1003.2
2018,8,17,14,492,14.3,80.0,1003.4
2018,8,17,15,353,14.6,76.0,1003.6
2018,8,17,16,333,12.6,87.0,1003.9
2018,8,17,17,283,12.8,89.0,1003.6
2018,8,17,18,219,13.8,88.0,1003.2
2018,8,17,19,192,13.6,82.0,1003.2
2018,8,17,20,148,13.6,84.0,1003.1
2018,8,17,21,123,14.0,81.0,1003.1
2018,8,17,22,102,14.0,80.0,1002.6
2018,8,17,23,76,14.2,81.0,1002.4
2018,8,18,0,68,14.3,77.0,1001.7
2018,8,18,1,81,14.6,77.0,1000.7
2018,8,18,2,31,12.9,91.0,1000.2
2018,8,18,3,24,13.7,91.0,999.4
2018,8,18,4,34,13.6,92.0,998.7
2018,8,18,5,69,14.3,93.0,997.8
2018,8,18,6,74,15.0,92.0,997.7
2018,8,18,7,128,14.9,90.0,997.7
2018,8,18,8,170,14.4,89.0,997.5
2018,8,18,9,223,13.3,91.0,998.3
2018,8,18,10,302,12.8,92.0,998.7
2018,8,18,11,332,14.0,83.0,998.8
2018,8,18,12,352,14.4,85.0,998.8
2018,8,18,13,334,14.5,85.0,998.7
2018,8,18,14,343,15.4,75.0,998.8
2018,8,18,15,352,13.6,83.0,999.9
2018,8,18,16,366,13.3,83.0,1000.2
2018,8,18,17,233,14.1,76.0,1000.4
2018,8,18,18,189,13.1,86.0,1001.0
2018,8,18,19,180,13.4,86.0,1002.0
2018,8,18,20,157,12.6,89.0,1002.7
2018,8,18,21,119,12.6,88.0,1003.1
2018,8,18,22,128,12.3,90.0,1003.7
2018,8,18,23,68,12.3,89.0,1004.2
2018,8,19,0,88,12.2,89.0,1004.6
2018,8,19,1,102,11.9,91.0,1004.9
2018,8,19,2,63,11.9,91.0,1005.2
2018,8,19,3,30,12.0,89.0,1005.6
2018,8,19,4,38,11.8,92.0,1005.9
2018,8,19,5,38,11.8,92.0,1006.3
2018,8,19,6,42,12.0,93.0,1006.4
2018,8,19,7,107,12.6,92.0,1006.6
2018,8,19,8,146,13.1,85.0,1007.1
2018,8,19,9,162,13.6,80.0,1007.6
2018,8,19,10,296,14.0,70.0,1007.8
2018,8,19,11,282,15.3,62.0,1007.9
2018,8,19,12,370,15.2,57.0,1007.9
2018,8,19,13,326,15.4,58.0,1007.9
2018,8,19,14,390,15.7,55.0,1008.1
2018,8,19,15,392,15.4,57.0,1007.8
2018,8,19,16,309,15.5,59.0,1007.6
2018,8,19,17,296,15.2,63.0,1007.6
2018,8,19,18,385,15.0,63.0,1007.3
2018,8,19,19,236,14.4,61.0,1007.6
2018,8,19,20,161,13.4,73.0,1007.9
2018,8,19,21,98,12.7,74.0,1007.9
2018,8,19,22,38,11.8,77.0,1007.9
2018,8,19,23,34,12.1,76.0,1008.1
2018,8,20,0,17,11.5,81.0,1008.1
2018,8,20,1,18,11.7,80.0,1007.9
2018,8,20,2,20,11.0,89.0,1008.1
2018,8,20,3,32,11.4,89.0,1007.6
2018,8,20,4,193,10.8,90.0,1007.8
2018,8,20,5,368,10.8,93.0,1007.9
2018,8,20,6,579,10.8,93.0,1008.3
2018,8,20,7,422,11.4,93.0,1008.4
2018,8,20,8,418,,,
2018,8,20,9,416,12.4,75.0,1009.5
2018,8,20,10,430,12.7,73.0,1009.6
2018,8,20,11,479,13.4,66.0,1009.6
2018,8,20,12,477,13.6,64.0,1010.0
2018,8,20,13,623,13.8,59.0,1010.5
2018,8,20,14,527,14.4,54.0,1010.5
2018,8,20,15,382,14.3,58.0,1010.8
2018,8,20,16,345,13.8,61.0,1011.1
2018,8,20,17,297,13.8,62.0,1011.0
2018,8,20,18,277,13.5,65.0,1011.1
2018,8,20,19,192,13.4,69.0,1011.5
2018,8,20,20,113,12.9,70.0,1012.2
2018,8,20,21,91,12.7,72.0,1012.3
2018,8,20,22,47,12.4,69.0,1012.7
2018,8,20,23,34,11.4,75.0,1012.8
2018,8,21,0,30,10.8,77.0,1013.0
2018,8,21,1,24,9.9,82.0,1013.2
2018,8,21,2,21,9.7,82.0,1013.3
2018,8,21,3,27,9.4,84.0,1013.2
2018,8,21,4,186,9.0,86.0,1013.3
2018,8,21,5,378,8.9,86.0,1013.7
2018,8,21,6,659,9.8,82.0,1013.8
2018,8,21,7,433,11.6,75.0,1014.2
2018,8,21,8,397,13.9,64.0,1014.2
2018,8,21,9,478,14.9,60.0,1014.0
2018,8,21,10,386,14.8,56.0,1013.7
2018,8,21,11,450,15.6,56.0,1013.5
2018,8,21,12,495,15.7,52.0,1013.3
2018,8,21,13,599,16.5,42.0,1013.2
2018,8,21,14,525,16.1,43.0,1013.0
2018,8,21,15,409,16.0,48.0,1012.2
2018,8,21,16,317,16.1,50.0,1011.6
2018,8,21,17,277,15.6,52.0,1011.0
2018,8,21,18,286,15.0,57.0,1010.6
2018,8,21,19,238,14.5,63.0,1010.6
2018,8,21,20,130,14.1,64.0,1010.0
2018,8,21,21,76,14.4,68.0,1008.8
2018,8,21,22,49,14.3,70.0,1008.3
2018,8,21,23,21,14.5,66.0,1007.1
2018,8,22,0,19,14.8,65.0,1005.9
2018,8,22,1,19,15.1,63.0,1004.4
2018,8,22,2,10,14.2,74.0,1003.6
2018,8,22,3,33,14.5,80.0,1002.4
2018,8,22,4,180,14.8,88.0,1001.2
2018,8,22,5,407,15.3,90.0,1000.4
2018,8,22,6,628,15.6,92.0,999.9
2018,8,22,7,436,16.0,93.0,999.7
2018,8,22,8,409,16.1,93.0,999.4
2018,8,22,9,395,16.2,93.0,999.0
2018,8,22,10,436,15.9,93.0,998.8
2018,8,22,11,468,14.6,94.0,999.4
2018,8,22,12,499,14.1,94.0,999.7
2018,8,22,13,605,13.7,94.0,1000.0
2018,8,22,14,572,12.8,94.0,1000.7
2018,8,22,15,459,12.3,94.0,1001.2
2018,8,22,16,334,12.6,95.0,1001.5
2018,8,22,17,273,12.1,94.0,1001.7
2018,8,22,18,282,13.1,83.0,1002.0
2018,8,22,19,217,12.8,77.0,1002.6
2018,8,22,20,151,12.6,81.0,1003.1
2018,8,22,21,92,11.9,85.0,1003.1
2018,8,22,22,47,11.9,87.0,1003.6
2018,8,22,23,43,11.5,88.0,1003.7
2018,8,23,0,20,11.4,88.0,1003.6
2018,8,23,1,20,11.3,89.0,1003.6
2018,8,23,2,18,11.6,88.0,1003.9
2018,8,23,3,27,11.5,90.0,1003.4
2018,8,23,4,174,11.6,89.0,1002.9
2018,8,23,5,390,11.9,88.0,1002.9
2018,8,23,6,604,11.5,92.0,1002.7
2018,8,23,7,453,11.5,93.0,1002.6
2018,8,23,8,416,12.2,90.0,1002.6
2018,8,23,9,420,12.7,84.0,1002.4
2018,8,23,10,462,13.7,75.0,1001.7
2018,8,23,11,466,12.6,89.0,1001.2
2018,8,23,12,535,13.5,78.0,1000.9
2018,8,23,13,576,14.8,68.0,1000.4
2018,8,23,14,664,14.8,67.0,999.4
2018,8,23,15,417,13.6,80.0,999.0
2018,8,23,16,340,14.5,73.0,997.8
2018,8,23,17,292,14.6,73.0,997.2
2018,8,23,18,266,14.3,75.0,996.5
2018,8,23,19,196,13.7,77.0,996.2
2018,8,23,20,144,12.9,86.0,995.6
2018,8,23,21,85,12.0,89.0,995.5
2018,8,23,22,57,11.6,92.0,994.8
2018,8,23,23,46,11.4,93.0,994.3
2018,8,24,0,39,11.4,94.0,993.8
2018,8,24,1,34,11.2,94.0,993.5
2018,8,24,2,30,11.4,94.0,993.1
2018,8,24,3,32,10.8,94.0,992.6
2018,8,24,4,161,10.9,94.0,992.3
2018,8,24,5,388,10.7,94.0,992.3
2018,8,24,6,552,11.0,94.0,992.1
2018,8,24,7,413,11.5,95.0,991.9
2018,8,24,8,427,13.0,74.0,991.9
2018,8,24,9,409,11.7,83.0,992.1
2018,8,24,10,456,12.5,80.0,992.1
2018,8,24,11,439,12.6,70.0,992.1
2018,8,24,12,558,11.1,87.0,992.4
2018,8,24,13,651,9.8,90.0,993.0
2018,8,24,14,506,9.8,90.0,993.1
2018,8,24,15,361,9.5,91.0,993.5
2018,8,24,16,314,9.9,92.0,993.1
2018,8,24,17,273,9.8,89.0,993.1
2018,8,24,18,224,9.8,92.0,993.3
2018,8,24,19,191,9.5,91.0,993.5
2018,8,24,20,140,9.8,92.0,993.5
2018,8,24,21,116,9.9,89.0,993.5
2018,8,24,22,102,9.7,90.0,993.5
2018,8,24,23,84,9.5,91.0,993.6
2018,8,25,0,78,9.4,92.0,993.6
2018,8,25,1,73,9.4,92.0,993.8
2018,8,25,2,39,9.2,93.0,994.0
2018,8,25,3,17,9.0,91.0,994.0
2018,8,25,4,40,8.7,92.0,994.1
2018,8,25,5,54,8.4,93.0,994.3
2018,8,25,6,53,8.8,93.0,994.5
2018,8,25,7,120,10.2,84.0,994.8
2018,8,25,8,188,10.4,89.0,995.3
2018,8,25,9,262,11.5,88.0,995.5
2018,8,25,10,322,12.4,75.0,995.6
2018,8,25,11,324,13.4,68.0,995.8
2018,8,25,12,318,12.0,73.0,996.3
2018,8,25,13,342,11.2,75.0,996.7
2018,8,25,14,295,12.3,71.0,996.8
2018,8,25,15,305,11.7,75.0,997.0
2018,8,25,16,257,11.5,81.0,997.5
2018,8,25,17,234,9.9,86.0,998.0
2018,8,25,18,194,10.3,85.0,998.3
2018,8,25,19,161,10.3,85.0,998.8
2018,8,25,20,120,9.7,91.0,999.4
2018,8,25,21,101,9.6,93.0,999.7
2018,8,25,22,122,9.6,93.0,1000.0
2018,8,25,23,82,9.7,90.0,1000.2
2018,8,26,0,84,8.8,90.0,1000.7
2018,8,26,1,86,8.3,91.0,1000.7
2018,8,26,2,73,7.8,92.0,1001.0
2018,8,26,3,37,8.0,92.0,1001.0
2018,8,26,4,36,7.4,92.0,1001.2
2018,8,26,5,45,8.0,93.0,1001.2
2018,8,26,6,61,8.3,91.0,1001.5
2018,8,26,7,98,9.4,92.0,1001.7
2018,8,26,8,207,9.4,77.0,1002.0
2018,8,26,9,188,10.9,79.0,1002.0
2018,8,26,10,289,11.6,74.0,1002.0
2018,8,26,11,321,12.0,68.0,1001.9
2018,8,26,12,371,13.2,62.0,1001.5
2018,8,26,13,394,14.1,53.0,1001.4
2018,8,26,14,361,13.1,58.0,1001.4
2018,8,26,15,338,13.6,52.0,1001.0
2018,8,26,16,357,13.3,57.0,1001.0
2018,8,26,17,316,13.4,61.0,1000.7
2018,8,26,18,265,12.9,63.0,1000.4
2018,8,26,19,208,12.4,67.0,1000.2
2018,8,26,20,132,12.4,67.0,999.9
2018,8,26,21,74,12.2,68.0,999.0
2018,8,26,22,46,12.8,61.0,998.5
2018,8,26,23,27,12.3,64.0,998.2
2018,8,27,0,13,12.6,62.0,997.7
2018,8,27,1,11,13.0,57.0,996.7
2018,8,27,2,16,13.6,52.0,995.8
2018,8,27,3,26,13.2,56.0,995.0
2018,8,27,4,180,12.0,68.0,994.5
2018,8,27,5,413,12.5,67.0,993.8
2018,8,27,6,591,13.5,62.0,993.1
2018,8,27,7,458,14.1,58.0,992.8
2018,8,27,8,417,14.6,57.0,993.0
2018,8,27,9,402,15.7,51.0,992.8
2018,8,27,10,413,16.0,55.0,992.6
2018,8,27,11,456,16.7,51.0,993.0
2018,8,27,12,474,17.0,52.0,993.5
2018,8,27,13,614,17.4,52.0,993.8
2018,8,27,14,504,16.9,58.0,994.3
2018,8,27,15,397,17.2,61.0,994.8
2018,8,27,16,328,17.1,57.0,995.6
2018,8,27,17,252,16.3,64.0,996.5
2018,8,27,18,266,16.0,64.0,997.3
2018,8,27,19,199,15.6,67.0,998.3
2018,8,27,20,113,15.0,70.0,999.2
2018,8,27,21,74,14.4,73.0,1000.0
2018,8,27,22,42,13.7,74.0,1000.5
2018,8,27,23,17,12.6,79.0,1001.5
2018,8,28,0,10,12.1,82.0,1002.0
2018,8,28,1,22,11.7,85.0,1002.7
2018,8,28,2,19,11.9,85.0,1003.4
2018,8,28,3,25,12.3,85.0,1003.7
2018,8,28,4,181,12.5,84.0,1004.6
2018,8,28,5,424,12.6,87.0,1005.2
2018,8,28,6,545,13.0,88.0,1005.8
2018,8,28,7,386,13.6,86.0,1006.4
2018,8,28,8,440,14.2,84.0,1006.8
